"code","level","cause","sex","0-28 days","1-59 months","5-14 years","15-29 years","30-49 years","50-59 years","60-69 years","70+ years","year","region"
"1A09b",4,"Trypanosomiasis","Male",0,56,1212,720,762,261,150,79,"2010","Afr"
"1A09c",4,"Chagas disease","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"1A09d",4,"Schistosomiasis","Male",0,75,312,526,1897,1422,1232,1190,"2010","Afr"
"1A09e",4,"Leishmaniasis","Male",0,420,1473,322,175,30,24,17,"2010","Afr"
"1A09f",4,"Lymphatic filariasis","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"1A09g",4,"Onchocerciasis","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"1A09h",4,"Cysticercosis","Male",0,59,178,463,772,259,168,85,"2010","Afr"
"1A09i",4,"Echinococcosis","Male",0,296,155,95,163,77,69,72,"2010","Afr"
"1A09j",4,"Dengue","Male",0,2,2,1,1,0,0,1,"2010","Afr"
"1A09k",4,"Trachoma","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"1A09l",4,"Yellow fever","Male",1,379,3004,989,675,188,104,52,"2010","Afr"
"1A09m",4,"Rabies","Male",0,3874,4285,1517,1344,410,391,128,"2010","Afr"
"1A10",3,"Intestinal nematode infections","Male",0,811,390,14,14,5,7,7,"2010","Afr"
"1A10a",4,"Ascariasis","Male",0,811,390,14,14,5,7,7,"2010","Afr"
"1A10b",4,"Trichuriasis","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"1A10c",4,"Hookworm disease","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"1A10d",4,"Food-bourne trematodes","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"1A11",3,"Leprosy","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"1A12",3,"Other infectious diseases","Male",868,29195,17842,2553,4123,2613,2437,1939,"2010","Afr"
"1B",2,"Respiratory Infectious","Male",43599,264938,18077,9231,29075,25794,35560,58653,"2010","Afr"
"1B01",3,"Lower respiratory infections","Male",43546,263253,17691,9137,28834,25669,35459,58538,"2010","Afr"
"1B02",3,"Upper respiratory infections","Male",13,1647,344,81,224,112,86,104,"2010","Afr"
"1B03",3,"Otitis media","Male",41,38,42,13,16,13,15,11,"2010","Afr"
"1C",2,"Maternal conditions","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"1D",2,"Neonatal conditions","Male",461124,48136,0,0,0,0,0,0,"2010","Afr"
"1D01",3,"Preterm birth complications","Male",169111,23328,0,0,0,0,0,0,"2010","Afr"
"1D02",3,"Birth asphyxia and birth trauma","Male",177418,21075,0,0,0,0,0,0,"2010","Afr"
"1D03",3,"Neonatal sepsis and infections","Male",94819,0,0,0,0,0,0,0,"2010","Afr"
"1D04",3,"Other neonatal conditions","Male",19776,3733,0,0,0,0,0,0,"2010","Afr"
"1E",2,"Nutritional deficiencies","Male",0,36602,4548,1393,3248,2866,3207,6410,"2010","Afr"
"1E01",3,"Protein-energy malnutrition","Male",0,36136,4485,1344,3062,2645,3008,6042,"2010","Afr"
"1E02",3,"Iodine deficiency","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"1E03",3,"Vitamin A deficiency","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"1E04",3,"Iron-deficiency anaemia","Male",0,0,0,0,3,1,4,12,"2010","Afr"
"1E05",3,"Other nutritional deficiencies","Male",0,465,64,49,184,220,195,356,"2010","Afr"
"2",1,"Noncommunicable","Male",41327,81417,38725,51359,189415,202210,274559,389691,"2010","Afr"
"2A",2,"Malignant neoplasms","Male",14,1589,2821,9460,37494,31934,38870,52328,"2010","Afr"
"2A01",3,"Mouth and oropharynx cancers","Male",0,0,20,301,2317,2414,2186,1413,"2010","Afr"
"2A01a",4,"Lip and oral cavity","Male",0,0,5,77,1123,1261,1284,962,"2010","Afr"
"2A01b",4,"Nasopharynx","Male",0,0,15,208,862,721,519,267,"2010","Afr"
"2A01c",4,"Other pharynx","Male",0,0,0,16,332,432,384,184,"2010","Afr"
"2A02",3,"Oesophagus cancer","Male",0,0,0,81,2259,2929,2906,2688,"2010","Afr"
"2A03",3,"Stomach cancer","Male",0,0,4,189,2207,2505,2814,2831,"2010","Afr"
"2A04",3,"Colon and rectum cancers","Male",0,0,6,188,2108,2371,2994,3611,"2010","Afr"
"2A05",3,"Liver cancer","Male",6,212,136,726,5392,3701,3751,3846,"2010","Afr"
"2A05a",4,"Liver cancer secondary to hepatitis B","Male",0,0,38,525,3558,2025,1661,1281,"2010","Afr"
"2A05b",4,"Liver cancer secondary to hepatitis C","Male",0,0,1,15,397,478,670,1036,"2010","Afr"
"2A05c",4,"Liver cancer secondary to alcohol use","Male",0,0,0,49,937,867,1069,1072,"2010","Afr"
"2A05d",4,"Other liver cancer","Male",6,212,97,138,501,331,351,457,"2010","Afr"
"2A06",3,"Pancreas cancer","Male",0,0,0,16,501,933,1254,1242,"2010","Afr"
"2A07",3,"Trachea, bronchus, lung cancers","Male",0,0,3,70,1596,3243,3640,3691,"2010","Afr"
"2A08",3,"Melanoma and other skin cancers","Male",0,2,1,49,782,1152,1288,1444,"2010","Afr"
"2A08a",4,"Malignant skin melanoma","Male",0,2,1,26,180,205,392,437,"2010","Afr"
"2A08b",4,"Non-melanoma skin cancer","Male",0,0,0,23,602,947,897,1007,"2010","Afr"
"2A09",3,"Breast cancer","Male",0,0,0,3,1,0,0,0,"2010","Afr"
"2A10",3,"Cervix uteri cancer","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2A11",3,"Corpus uteri cancer","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2A12",3,"Ovary cancer","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2A13",3,"Prostate cancer","Male",0,0,0,11,95,880,5799,18937,"2010","Afr"
"2A14",3,"Testicular cancer","Male",0,7,1,101,130,79,76,56,"2010","Afr"
"2A15",3,"Kidney cancer","Male",0,50,78,123,813,338,375,324,"2010","Afr"
"2A16",3,"Bladder cancer","Male",0,0,2,22,568,742,1034,1634,"2010","Afr"
"2A17",3,"Brain and nervous system cancers","Male",1,167,322,327,1142,657,480,361,"2010","Afr"
"2A18",3,"Gallbladder and biliary tract cancer","Male",0,0,0,4,79,133,207,300,"2010","Afr"
"2A19",3,"Larynx cancer","Male",0,0,1,16,459,1001,1216,866,"2010","Afr"
"2A20",3,"Thyroid cancer","Male",0,0,1,9,34,70,156,275,"2010","Afr"
"2A21",3,"Mesothelioma","Male",0,0,0,4,18,49,109,175,"2010","Afr"
"2A22",3,"Lymphomas, multiple myeloma","Male",0,74,279,1717,4749,2473,2589,2258,"2010","Afr"
"2A22a",4,"Hodgkin lymphoma","Male",0,0,26,353,615,255,193,109,"2010","Afr"
"2A22b",4,"Non-Hodgkin lymphoma","Male",0,73,252,1356,3817,1714,1720,1636,"2010","Afr"
"2A22c",4,"Multiple myeloma","Male",0,0,1,8,318,504,677,513,"2010","Afr"
"2A23",3,"Leukaemia","Male",2,361,696,1318,2080,1106,1147,1033,"2010","Afr"
"2A24",3,"Other malignant neoplasms","Male",5,717,1271,4185,10163,5159,4850,5342,"2010","Afr"
"2B",2,"Other neoplasms","Male",0,16,47,14,81,95,165,282,"2010","Afr"
"2C",2,"Diabetes mellitus","Male",4,920,565,1359,8859,16298,22964,27145,"2010","Afr"
"2D",2,"Endocrine, blood, immune disorders","Male",73,8272,6912,3492,3488,1671,1528,1738,"2010","Afr"
"2D01",3,"Thalassaemias","Male",1,235,104,12,4,1,0,0,"2010","Afr"
"2D02",3,"Sickle cell disorders and trait","Male",29,6558,5903,2859,1536,213,10,0,"2010","Afr"
"2D03",3,"Other haemoglobinopathies and haemolytic anaemias","Male",1,170,406,349,565,646,857,1094,"2010","Afr"
"2D04",3,"Other endocrine, blood and immune disorders","Male",42,1309,498,272,1383,812,660,644,"2010","Afr"
"2E",2,"Mental and substance use disorders","Male",0,0,0,2359,5573,2364,1697,1452,"2010","Afr"
"2E01",3,"Depressive disorders","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2E01a",4,"Major depressive disorder","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2E01b",4,"Dysthymia","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2E02",3,"Bipolar disorder","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2E03",3,"Schizophrenia","Male",0,0,0,1,1,0,0,0,"2010","Afr"
"2E04",3,"Alcohol use disorders","Male",0,0,0,228,1965,1751,949,560,"2010","Afr"
"2E05",3,"Drug use disorders","Male",0,0,0,2130,3606,613,749,892,"2010","Afr"
"2E05a",4,"Opioid use disorders","Male",0,0,0,1731,2670,339,376,238,"2010","Afr"
"2E05b",4,"Cocaine use disorders","Male",0,0,0,41,164,58,78,54,"2010","Afr"
"2E05c",4,"Amphetamine use disorders","Male",0,0,0,28,104,26,31,20,"2010","Afr"
"2E05d",4,"Cannabis use disorders","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2E05e",4,"Other drug use disorders","Male",0,0,0,329,667,191,264,579,"2010","Afr"
"2E06",3,"Anxiety disorders","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2E07",3,"Eating disorders","Male",0,0,0,1,1,0,0,0,"2010","Afr"
"2E08",3,"Autism and Asperger syndrome","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2E09",3,"Childhood behavioural disorders","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2E09a",4,"Attention deficit/hyperactivity syndrome","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2E09b",4,"Conduct disorder","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2E10",3,"Idiopathic intellectual disability","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2E11",3,"Other mental and behavioural disorders","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2F",2,"Neurological conditions","Male",0,3023,2951,3546,4360,2067,3878,18547,"2010","Afr"
"2F01",3,"Alzheimer disease and other dementias","Male",0,0,1,0,173,554,1666,12316,"2010","Afr"
"2F02",3,"Parkinson disease","Male",0,0,0,2,116,281,859,4791,"2010","Afr"
"2F03",3,"Epilepsy","Male",0,1971,2064,3202,3553,745,1049,1207,"2010","Afr"
"2F04",3,"Multiple sclerosis","Male",0,0,1,11,130,86,58,36,"2010","Afr"
"2F05",3,"Migraine","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2F06",3,"Non-migraine headache","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2F07",3,"Other neurological conditions","Male",0,1052,886,331,388,402,247,197,"2010","Afr"
"2G",2,"Sense organ diseases","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2H",2,"Cardiovascular diseases","Male",137,5320,5169,9638,58414,82225,122729,182962,"2010","Afr"
"2H01",3,"Rheumatic heart disease","Male",0,414,925,855,969,825,1501,1495,"2010","Afr"
"2H02",3,"Hypertensive heart disease","Male",0,0,0,367,4855,6968,9853,15688,"2010","Afr"
"2H03",3,"Ischaemic heart disease","Male",0,0,0,2206,24131,35523,50970,79099,"2010","Afr"
"2H04",3,"Stroke","Male",64,2201,2319,3884,21246,31194,50948,72788,"2010","Afr"
"2H04a",4,"Ischaemic stroke","Male",3,230,85,442,1875,3757,12903,32413,"2010","Afr"
"2H04b",4,"Haemorrhagic stroke","Male",61,1971,2234,3441,19371,27437,38044,40376,"2010","Afr"
"2H05",3,"Cardiomyopathy, myocarditis, endocarditis","Male",45,1863,790,1169,3423,3781,4207,4013,"2010","Afr"
"2H06",3,"Other circulatory diseases","Male",29,841,1135,1158,3790,3934,5251,9878,"2010","Afr"
"2I",2,"Respiratory diseases","Male",0,2250,1861,2936,11042,13796,23216,40341,"2010","Afr"
"2I01",3,"Chronic obstructive pulmonary disease","Male",0,169,109,687,3817,7566,15451,30604,"2010","Afr"
"2I02",3,"Asthma","Male",0,1807,1409,1726,5587,4883,6851,8354,"2010","Afr"
"2I03",3,"Other respiratory diseases","Male",0,275,343,523,1638,1346,914,1383,"2010","Afr"
"2J",2,"Digestive diseases","Male",159,8553,8691,11404,47290,39875,43068,38076,"2010","Afr"
"2J01",3,"Peptic ulcer disease","Male",0,254,637,1417,3710,3218,2294,3242,"2010","Afr"
"2J02",3,"Cirrhosis of the liver","Male",0,1728,4058,6504,29796,27100,31354,21455,"2010","Afr"
"2J02a",4,"Cirrhosis due to hepatitis B","Male",0,29,255,1977,12904,10402,11305,7337,"2010","Afr"
"2J02b",4,"Cirrhosis due to hepatitis C","Male",0,16,130,1216,7397,6013,6338,5121,"2010","Afr"
"2J02c",4,"Cirrhosis due to alcohol use","Male",0,0,0,282,5572,7278,9107,4889,"2010","Afr"
"2J02d",4,"Other liver cirrhosis","Male",0,1684,3672,3029,3923,3406,4605,4109,"2010","Afr"
"2J03",3,"Appendicitis","Male",0,437,823,269,468,327,312,429,"2010","Afr"
"2J04",3,"Gastritis and duodenitis","Male",0,325,69,373,1336,964,413,622,"2010","Afr"
"2J05",3,"Paralytic ileus and intestinal obstruction","Male",112,3740,1991,1411,5339,3109,4041,4178,"2010","Afr"
"2J06",3,"Inflammatory bowel disease","Male",0,156,54,79,289,218,277,376,"2010","Afr"
"2J07",3,"Gallbladder and biliary diseases","Male",0,86,274,225,774,758,939,2514,"2010","Afr"
"2J08",3,"Pancreatitis","Male",0,23,23,498,3531,2085,785,913,"2010","Afr"
"2J09",3,"Other digestive diseases","Male",46,1805,764,628,2049,2096,2654,4345,"2010","Afr"
"2K",2,"Genitourinary diseases","Male",23,2905,3400,5615,11106,10818,15373,25223,"2010","Afr"
"2K01",3,"Kidney diseases","Male",0,1984,3024,4651,8844,8749,12456,20786,"2010","Afr"
"2K01a",4,"Acute glomerulonephritis","Male",0,51,49,14,39,23,27,44,"2010","Afr"
"2K01b",4,"Chronic kidney disease due to diabetes","Male",0,10,30,301,2513,3098,4330,6550,"2010","Afr"
"2K01c",4,"Other chronic kidney disease","Male",0,1922,2945,4336,6292,5628,8099,14193,"2010","Afr"
"2K02",3,"Benign prostatic hyperplasia","Male",0,0,0,0,0,0,1,2,"2010","Afr"
"2K03",3,"Urolithiasis","Male",0,1,5,10,16,19,35,37,"2010","Afr"
"2K04",3,"Other urinary diseases","Male",23,920,371,954,2246,2051,2881,4398,"2010","Afr"
"2K05",3,"Infertility","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2K06",3,"Gynecological diseases","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2L",2,"Skin diseases","Male",0,503,50,226,562,442,559,1072,"2010","Afr"
"2M",2,"Musculoskeletal diseases","Male",0,0,122,111,372,381,372,525,"2010","Afr"
"2M01",3,"Rheumatoid arthritis","Male",0,0,11,8,64,128,141,227,"2010","Afr"
"2M02",3,"Osteoarthritis","Male",0,0,0,0,0,0,0,1,"2010","Afr"
"2M03",3,"Gout","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2M04",3,"Back and neck pain","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2M05",3,"Other musculoskeletal disorders","Male",0,0,110,104,308,253,231,296,"2010","Afr"
"2N",2,"Congenital anomalies","Male",40868,40467,6135,1198,773,242,140,0,"2010","Afr"
"2N01",3,"Neural tube defects","Male",10049,9003,822,80,57,14,11,0,"2010","Afr"
"2N02",3,"Cleft lip and cleft palate","Male",291,213,0,0,0,0,0,0,"2010","Afr"
"2N03",3,"Down syndrome","Male",583,1246,250,92,99,60,18,0,"2010","Afr"
"2N04",3,"Congenital heart anomalies","Male",9916,12186,2318,587,382,98,61,0,"2010","Afr"
"2N05",3,"Other chromosomal anomalies","Male",1670,1390,189,55,28,5,1,0,"2010","Afr"
"2N06",3,"Other congenital anomalies","Male",18359,16430,2556,384,206,65,49,0,"2010","Afr"
"2O",2,"Oral conditions","Male",0,0,0,0,0,0,0,0,"2010","Afr"
"2P",2,"Sudden infant death syndrome","Male",49,7599,0,0,0,0,0,0,"2010","Afr"
"3",1,"Injuries","Male",4895,65195,57036,105729,107796,43929,35704,34124,"2010","Afr"
"3A",2,"Unintentional injuries","Male",4846,62875,52170,57183,62578,30391,26761,26959,"2010","Afr"
"3A01",3,"Road injury","Male",571,16005,27392,40738,36407,16615,14015,12551,"2010","Afr"
"3A02",3,"Poisonings","Male",468,6152,2050,1218,2439,1662,1442,1074,"2010","Afr"
"3A03",3,"Falls","Male",220,2135,3331,1198,2727,2494,3024,5229,"2010","Afr"
"3A04",3,"Fire, heat and hot substances","Male",444,6709,1914,1262,2906,1400,1343,1542,"2010","Afr"
"3A05",3,"Drowning","Male",260,10366,6054,2045,2446,949,723,658,"2010","Afr"
"3A06",3,"Exposure to mechanical forces","Male",1433,3026,1955,2685,3725,1588,979,959,"2010","Afr"
"3A07",3,"Natural disasters","Male",4,87,156,234,157,41,25,18,"2010","Afr"
"3A08",3,"Other unintentional injuries","Male",1446,18395,9318,7804,11771,5641,5210,4926,"2010","Afr"
"3B",2,"Intentional injuries","Male",49,2320,4867,48546,45218,13538,8942,7165,"2010","Afr"
"3B01",3,"Self-harm","Male",0,0,1981,10413,18831,8343,6281,5728,"2010","Afr"
"3B02",3,"Interpersonal violence","Male",0,1952,2459,35650,25193,5011,2560,1371,"2010","Afr"
"3B03",3,"Collective violence and legal intervention","Male",49,369,427,2482,1193,184,101,67,"2010","Afr"
"0",0,"All Causes","Female",459512,983747,225780,289553,609328,288060,337644,597776,"2010","Afr"
"1",1,"Communicable & Nutritional","Female",423101,859758,155194,216738,408305,101520,86570,132154,"2010","Afr"
"1A",2,"Infectious and parasitic diseases","Female",26912,583896,130987,145578,308989,82728,59597,69521,"2010","Afr"
"1A01",3,"Tuberculosis","Female",0,18503,7692,32759,45904,17390,9893,9133,"2010","Afr"
"1A02",3,"STDs excluding HIV","Female",5648,3314,368,553,509,146,95,113,"2010","Afr"
"1A02a",4,"Syphilis","Female",5648,3314,334,85,75,10,6,15,"2010","Afr"
"1A02b",4,"Chlamydia","Female",0,0,8,90,62,22,14,18,"2010","Afr"
"1A02c",4,"Gonorrhoea","Female",0,0,12,200,196,65,44,56,"2010","Afr"
"1A02d",4,"Trichomoniasis","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"1A02e",4,"Genital herpes","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"1A02f",4,"Other STDs","Female",0,0,15,179,176,48,31,24,"2010","Afr"
"1A03",3,"HIV/AIDS","Female",578,69839,25368,80359,215525,33765,10618,3736,"2010","Afr"
"1A04",3,"Diarrhoeal diseases","Female",2919,143920,35711,13167,19612,14512,21098,40024,"2010","Afr"
"1A05",3,"Childhood-cluster diseases","Female",8664,56514,10823,730,1157,584,429,387,"2010","Afr"
"1A05a",4,"Whooping cough","Female",0,25876,5423,184,83,34,0,0,"2010","Afr"
"1A05b",4,"Diphtheria","Female",0,1908,655,17,27,18,0,0,"2010","Afr"
"1A05c",4,"Measles","Female",0,28610,3821,42,4,0,0,0,"2010","Afr"
"1A05d",4,"Tetanus","Female",8664,120,925,487,1044,532,429,387,"2010","Afr"
"1A06",3,"Meningitis","Female",8171,33687,15848,6484,8117,3576,3817,5190,"2010","Afr"
"1A07",3,"Encephalitis","Female",171,582,255,229,270,139,194,213,"2010","Afr"
"1A08",3,"Hepatitis","Female",0,591,791,900,1540,1356,984,1347,"2010","Afr"
"1A08a",4,"Acute hepatitis A","Female",0,194,267,418,689,690,283,567,"2010","Afr"
"1A08b",4,"Acute hepatitis B","Female",0,300,410,343,505,343,559,584,"2010","Afr"
"1A08c",4,"Acute hepatitis C","Female",0,72,103,116,321,310,132,170,"2010","Afr"
"1A08d",4,"Acute hepatitis E","Female",0,26,11,22,25,14,10,26,"2010","Afr"
"1A09",3,"Parasitic and vector diseases","Female",1,234717,17973,8573,13587,9183,10577,7283,"2010","Afr"
"1A09a",4,"Malaria","Female",0,229935,11335,5272,7864,6193,8114,5126,"2010","Afr"
"1A09b",4,"Trypanosomiasis","Female",0,54,1332,685,610,279,169,95,"2010","Afr"
"1A09c",4,"Chagas disease","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"1A09d",4,"Schistosomiasis","Female",0,71,349,424,1228,1036,1051,1277,"2010","Afr"
"1A09e",4,"Leishmaniasis","Female",0,217,841,102,71,18,14,10,"2010","Afr"
"1A09f",4,"Lymphatic filariasis","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"1A09g",4,"Onchocerciasis","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"1A09h",4,"Cysticercosis","Female",0,147,452,836,1304,512,403,272,"2010","Afr"
"1A09i",4,"Echinococcosis","Female",0,890,474,219,377,224,237,270,"2010","Afr"
"1A09j",4,"Dengue","Female",0,13,6,3,1,0,0,0,"2010","Afr"
"1A09k",4,"Trachoma","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"1A09l",4,"Yellow fever","Female",0,144,1424,357,248,82,47,25,"2010","Afr"
"1A09m",4,"Rabies","Female",0,3245,1759,675,1883,838,543,206,"2010","Afr"
"1A10",3,"Intestinal nematode infections","Female",0,661,424,12,12,5,7,9,"2010","Afr"
"1A10a",4,"Ascariasis","Female",0,661,424,12,12,5,7,9,"2010","Afr"
"1A10b",4,"Trichuriasis","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"1A10c",4,"Hookworm disease","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"1A10d",4,"Food-bourne trematodes","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"1A11",3,"Leprosy","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"1A12",3,"Other infectious diseases","Female",760,21569,15734,1812,2756,2073,1884,2085,"2010","Afr"
"1B",2,"Respiratory Infectious","Female",34208,209540,18695,9698,20696,16491,24363,55136,"2010","Afr"
"1B01",3,"Lower respiratory infections","Female",34183,208458,18405,9610,20539,16433,24310,55028,"2010","Afr"
"1B02",3,"Upper respiratory infections","Female",6,1067,263,81,145,51,47,98,"2010","Afr"
"1B03",3,"Otitis media","Female",19,15,27,7,11,8,6,10,"2010","Afr"
"1C",2,"Maternal conditions","Female",0,0,0,59783,75671,0,0,0,"2010","Afr"
"1D",2,"Neonatal conditions","Female",361981,37128,0,0,0,0,0,0,"2010","Afr"
"1D01",3,"Preterm birth complications","Female",133303,17872,0,0,0,0,0,0,"2010","Afr"
"1D02",3,"Birth asphyxia and birth trauma","Female",139434,16784,0,0,0,0,0,0,"2010","Afr"
"1D03",3,"Neonatal sepsis and infections","Female",74537,0,0,0,0,0,0,0,"2010","Afr"
"1D04",3,"Other neonatal conditions","Female",14706,2472,0,0,0,0,0,0,"2010","Afr"
"1E",2,"Nutritional deficiencies","Female",0,29194,5512,1679,2950,2301,2610,7497,"2010","Afr"
"1E01",3,"Protein-energy malnutrition","Female",0,28786,5397,1414,2599,1699,2332,6801,"2010","Afr"
"1E02",3,"Iodine deficiency","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"1E03",3,"Vitamin A deficiency","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"1E04",3,"Iron-deficiency anaemia","Female",0,0,0,0,2,2,3,19,"2010","Afr"
"1E05",3,"Other nutritional deficiencies","Female",0,408,115,266,349,601,275,678,"2010","Afr"
"2",1,"Noncommunicable","Female",32490,68331,34295,41044,169056,169934,233967,441594,"2010","Afr"
"2A",2,"Malignant neoplasms","Female",22,1409,2428,10523,69297,53163,49805,42943,"2010","Afr"
"2A01",3,"Mouth and oropharynx cancers","Female",0,0,15,241,1358,1257,1389,1049,"2010","Afr"
"2A01a",4,"Lip and oral cavity","Female",0,0,3,94,788,808,981,752,"2010","Afr"
"2A01b",4,"Nasopharynx","Female",0,0,12,134,423,264,197,144,"2010","Afr"
"2A01c",4,"Other pharynx","Female",0,0,0,13,147,185,212,153,"2010","Afr"
"2A02",3,"Oesophagus cancer","Female",0,0,8,91,1550,2016,2407,2549,"2010","Afr"
"2A03",3,"Stomach cancer","Female",0,0,3,242,1670,1867,2439,2773,"2010","Afr"
"2A04",3,"Colon and rectum cancers","Female",0,0,3,182,2253,2207,2836,3551,"2010","Afr"
"2A05",3,"Liver cancer","Female",8,277,78,393,2608,2376,2355,2272,"2010","Afr"
"2A05a",4,"Liver cancer secondary to hepatitis B","Female",0,0,14,195,1298,875,656,422,"2010","Afr"
"2A05b",4,"Liver cancer secondary to hepatitis C","Female",0,0,1,19,484,755,912,1068,"2010","Afr"
"2A05c",4,"Liver cancer secondary to alcohol use","Female",0,0,0,14,256,288,334,287,"2010","Afr"
"2A05d",4,"Other liver cancer","Female",8,277,64,166,570,458,453,493,"2010","Afr"
"2A06",3,"Pancreas cancer","Female",0,0,0,11,387,720,1031,1190,"2010","Afr"
"2A07",3,"Trachea, bronchus, lung cancers","Female",0,0,11,52,762,1209,1471,1655,"2010","Afr"
"2A08",3,"Melanoma and other skin cancers","Female",0,1,4,44,618,1080,1186,1209,"2010","Afr"
"2A08a",4,"Malignant skin melanoma","Female",0,1,1,22,191,289,481,562,"2010","Afr"
"2A08b",4,"Non-melanoma skin cancer","Female",0,0,3,23,428,790,705,648,"2010","Afr"
"2A09",3,"Breast cancer","Female",0,0,1,1219,17967,9634,6396,4998,"2010","Afr"
"2A10",3,"Cervix uteri cancer","Female",0,0,2,1467,19246,17438,14982,9421,"2010","Afr"
"2A11",3,"Corpus uteri cancer","Female",0,0,0,8,343,732,1289,1256,"2010","Afr"
"2A12",3,"Ovary cancer","Female",0,0,13,250,2567,2257,1918,1266,"2010","Afr"
"2A13",3,"Prostate cancer","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"2A14",3,"Testicular cancer","Female",0,0,0,0,0,0,0,0,"2010","Afr"
"2A15",3,"Kidney cancer","Female",1,80,143,157,662,282,269,272,"2010","Afr"
"2A16",3,"Bladder cancer","Female",0,0,1,31,632,690,751,881,"2010","Afr"
"2A17",3,"Brain and nervous system cancers","Female",1,134,303,271,870,634,486,313,"2010","Afr"
"2A18",3,"Gallbladder and biliary tract cancer","Female",0,0,2,5,242,369,397,503,"2010","Afr"
